time,fossil_fuels,windpower,solarpower,other_green_energy,total_load_actual,price_day_ahead,price_actual,day_of_week,hour_of_day
2015-02-28 12:00:00,5308.0,8526.0,3816.0,7090.0,29529.0,41.7,53.71,5.0,12.0
2015-02-28 13:00:00,5393.0,8984.0,3604.0,6538.0,28644.0,35.12,47.34,5.0,13.0
2015-02-28 14:00:00,5504.0,9082.0,3128.0,6254.0,27570.0,30.1,43.04,5.0,14.0
2015-02-28 15:00:00,5885.0,8992.0,2643.0,6392.0,26919.0,28.58,43.34,5.0,15.0
2015-02-28 16:00:00,6331.0,8946.0,1618.0,6605.0,26609.0,31.27,46.55,5.0,16.0
2015-02-28 17:00:00,6769.0,8619.0,661.0,6971.0,27220.0,41.32,60.34,5.0,17.0
2015-02-28 18:00:00,7003.0,8654.0,216.0,8381.0,29643.0,45.0,60.83,5.0,18.0
2015-02-28 19:00:00,7211.0,9155.0,104.0,8780.0,30718.0,45.9,62.87,5.0,19.0
2015-02-28 20:00:00,6703.0,9580.0,77.0,8585.0,30644.0,44.51,60.42,5.0,20.0
2015-02-28 21:00:00,6215.0,9568.0,73.0,8460.0,29622.0,40.7,50.83,5.0,21.0
2015-02-28 22:00:00,6145.0,9461.0,71.0,6961.0,27689.0,35.12,45.53,5.0,22.0
2015-02-28 23:00:00,12213.0,1854.0,62.0,6240.0,27243.0,52.1,47.6,5.0,23.0
2015-03-01 00:00:00,12053.0,1982.0,62.0,4476.0,24723.0,47.84,40.01,6.0,12.0
2015-03-01 01:00:00,11278.0,2221.0,62.0,3309.0,22861.0,43.66,37.79,6.0,1.0
2015-03-01 02:00:00,11080.0,2383.0,62.0,2699.0,21963.0,43.66,33.06,6.0,2.0
2015-03-01 03:00:00,10828.0,2611.0,60.0,2466.0,21540.0,41.98,29.65,6.0,3.0
2015-03-01 04:00:00,10442.0,2793.0,60.0,2399.0,21642.0,43.93,31.25,6.0,4.0
2015-03-01 05:00:00,10696.0,3042.0,60.0,2507.0,22434.0,46.02,33.55,6.0,5.0
2015-03-01 06:00:00,10631.0,3246.0,61.0,2705.0,23787.0,50.92,31.95,6.0,6.0
2015-03-01 07:00:00,11164.0,3297.0,85.0,3159.0,25305.0,55.57,37.89,6.0,7.0
2015-03-01 08:00:00,11049.0,3469.0,810.0,4095.0,27745.0,58.1,40.43,6.0,8.0
2015-03-01 09:00:00,11090.0,3409.0,2101.0,4847.0,30101.0,59.8,36.44,6.0,9.0
2015-03-01 10:00:00,11045.0,3167.0,3247.0,5166.0,30495.0,59.51,41.68,6.0,10.0
2015-03-01 11:00:00,11147.0,2952.0,3903.0,4258.0,29893.0,59.0,43.39,6.0,11.0
2015-03-01 12:00:00,11515.0,3134.0,3942.0,3803.0,29659.0,58.13,39.68,6.0,12.0
2015-03-01 13:00:00,11477.0,3403.0,3884.0,3571.0,29268.0,56.9,39.33,6.0,13.0
2015-03-01 14:00:00,11063.0,3594.0,3752.0,3652.0,28375.0,52.69,30.69,6.0,14.0
2015-03-01 15:00:00,10936.0,3875.0,3051.0,3660.0,27840.0,52.1,28.13,6.0,15.0
2015-03-01 16:00:00,11730.0,4392.0,1476.0,4198.0,28102.0,56.1,33.68,6.0,16.0
2015-03-01 17:00:00,12947.0,4841.0,402.0,6097.0,30973.0,59.0,39.34,6.0,17.0
2015-03-01 18:00:00,13362.0,4963.0,121.0,7186.0,32130.0,59.8,51.94,6.0,18.0
2015-03-01 19:00:00,13514.0,5073.0,91.0,7664.0,32763.0,59.92,56.16,6.0,19.0
2015-03-01 20:00:00,13660.0,5205.0,68.0,7855.0,32875.0,59.51,53.65,6.0,20.0
2015-03-01 21:00:00,13342.0,5121.0,68.0,6782.0,31532.0,58.1,49.01,6.0,21.0
2015-03-01 22:00:00,12638.0,5115.0,68.0,5496.0,29366.0,56.1,42.7,6.0,22.0
2015-03-01 23:00:00,7856.0,11131.0,42.0,5229.0,29071.0,31.5,34.12,6.0,23.0
2015-03-02 00:00:00,7302.0,10963.0,41.0,5054.0,26977.0,28.71,29.43,5.8,12.0
2015-03-02 01:00:00,7239.0,10938.0,41.0,4847.0,25574.0,23.33,27.86,5.6,1.0
2015-03-02 02:00:00,7292.0,10680.0,41.0,4737.0,24982.0,20.01,27.75,5.4,2.0
2015-03-02 03:00:00,7416.0,10570.0,41.0,4618.0,24879.0,19.99,27.27,5.2,3.0
2015-03-02 04:00:00,7633.0,11214.0,41.0,4463.0,25506.0,20.0,34.11,5.0,4.0
2015-03-02 05:00:00,7767.0,11501.0,40.0,4806.0,28104.0,26.2,42.74,4.8,5.0
2015-03-02 06:00:00,8374.0,11593.0,41.0,5744.0,32929.0,40.82,53.61,4.6,6.0
2015-03-02 07:00:00,10275.0,11658.0,77.0,6234.0,35765.0,42.59,58.5,4.4,7.0
2015-03-02 08:00:00,10355.0,11806.0,591.0,6394.0,37147.0,55.0,61.2,4.2,8.0
2015-03-02 09:00:00,10117.0,11502.0,1210.0,7122.0,37681.0,57.59,61.88,4.0,9.0
2015-03-02 10:00:00,10341.0,11550.0,1553.0,6994.0,37765.0,55.57,60.71,3.8,10.0
2015-03-02 11:00:00,10444.0,11759.0,1734.0,6341.0,37489.0,54.69,60.53,3.5999999999999996,11.0
2015-03-02 12:00:00,10619.0,12243.0,1726.0,5818.0,37385.0,51.38,60.32,3.4,12.0
2015-03-02 13:00:00,10121.0,12417.0,1834.0,5447.0,36208.0,42.59,58.87,3.1999999999999997,13.0
2015-03-02 14:00:00,10330.0,12167.0,1495.0,5817.0,35771.0,42.55,57.3,3.0,14.0
2015-03-02 15:00:00,10810.0,11967.0,1081.0,5680.0,35800.0,43.89,57.92,2.8,15.0
2015-03-02 16:00:00,11564.0,11947.0,465.0,5836.0,36193.0,51.1,59.1,2.5999999999999996,16.0
2015-03-02 17:00:00,12290.0,11396.0,109.0,6802.0,37418.0,54.69,71.86,2.4,17.0
2015-03-02 18:00:00,12742.0,10637.0,72.0,9237.0,39296.0,66.12,90.02,2.1999999999999997,18.0
2015-03-02 19:00:00,12458.0,10616.0,64.0,8557.0,39406.0,61.75,96.78,2.0,19.0
2015-03-02 20:00:00,11477.0,10920.0,48.0,7588.0,38351.0,54.7,92.2,1.7999999999999998,20.0
2015-03-02 21:00:00,10512.0,11070.0,44.0,7456.0,35607.0,51.8,65.96,1.5999999999999996,21.0
2015-03-02 22:00:00,9392.0,10985.0,44.0,6510.0,32222.0,44.86,61.04,1.3999999999999995,22.0
2015-03-02 23:00:00,9832.0,2367.0,102.0,6925.0,26021.0,53.1,63.49,1.1999999999999993,23.0
2015-03-03 00:00:00,9301.0,2105.0,93.0,6702.0,24285.0,49.34,59.33,1.0,12.0
2015-03-03 01:00:00,8897.0,2103.0,66.0,6092.0,23273.0,46.16,55.6,1.0,1.0
2015-03-03 02:00:00,8226.0,2259.0,59.0,5843.0,22800.0,44.4,52.4,1.0,2.0
2015-03-03 03:00:00,7693.0,2399.0,60.0,5825.0,22624.0,41.96,50.28,1.0,3.0
2015-03-03 04:00:00,8309.0,2250.0,60.0,6197.0,23304.0,45.53,54.7,1.0,4.0
2015-03-03 05:00:00,9611.0,2171.0,59.0,6789.0,25773.0,51.1,59.88,1.0,5.0
2015-03-03 06:00:00,10676.0,2171.0,64.0,9032.0,29455.0,55.49,64.81,1.0,6.0
2015-03-03 07:00:00,10628.0,2284.0,430.0,9684.0,31813.0,60.19,73.49,1.0,7.0
2015-03-03 08:00:00,10647.0,2090.0,1308.0,9986.0,32972.0,63.5,75.85,1.0,8.0
2015-03-03 09:00:00,10809.0,1984.0,2122.0,10320.0,33267.0,61.69,73.66,1.0,9.0
2015-03-03 10:00:00,10808.0,1969.0,2906.0,10151.0,33314.0,58.69,70.67,1.0,10.0
2015-03-03 11:00:00,10915.0,1764.0,3334.0,10033.0,33027.0,57.19,69.34,1.0,11.0
2015-03-03 12:00:00,10552.0,1932.0,3650.0,9611.0,32791.0,57.69,68.57,1.0,12.0
2015-03-03 13:00:00,10274.0,2147.0,3894.0,8636.0,31615.0,53.69,64.58,1.0,13.0
2015-03-03 14:00:00,10295.0,2400.0,3849.0,8170.0,30892.0,51.8,62.87,1.0,14.0
2015-03-03 15:00:00,10290.0,2566.0,3490.0,8082.0,30427.0,51.1,62.75,1.0,15.0
2015-03-03 16:00:00,10513.0,2572.0,2728.0,8446.0,30397.0,52.52,67.89,1.0,16.0
2015-03-03 17:00:00,11795.0,2469.0,1306.0,9419.0,30668.0,55.49,72.35,1.0,17.0
2015-03-03 18:00:00,12282.0,2923.0,503.0,10893.0,33367.0,67.32,83.8,1.0,18.0
2015-03-03 19:00:00,12391.0,3231.0,294.0,10919.0,34572.0,69.69,85.73,1.0,19.0
2015-03-03 20:00:00,12270.0,3248.0,199.0,10475.0,33596.0,60.53,76.26,1.0,20.0
2015-03-03 21:00:00,10438.0,3286.0,149.0,9804.0,31047.0,53.15,65.45,1.0,21.0
2015-03-03 22:00:00,9360.0,3573.0,113.0,8604.0,28168.0,48.97,59.46,1.0,22.0
2015-03-03 23:00:00,6339.0,6352.0,676.0,4822.0,22551.0,37.1,55.15,1.0,23.0
2015-03-04 00:00:00,6129.0,5948.0,673.0,4039.0,21052.0,35.05,51.51,2.0,12.0
2015-03-04 01:00:00,6312.0,5510.0,462.0,3584.0,20002.0,27.25,48.66,2.0,1.0
2015-03-04 02:00:00,6454.0,5089.0,325.0,3443.0,19371.0,30.0,44.36,2.0,2.0
2015-03-04 03:00:00,6513.0,4784.0,247.0,3308.0,18975.0,30.0,36.33,2.0,3.0
2015-03-04 04:00:00,6514.0,4597.0,125.0,3308.0,18934.0,27.17,34.88,2.0,4.0
2015-03-04 05:00:00,6623.0,4179.0,70.0,3313.0,19211.0,34.0,39.21,2.0,5.0
2015-03-04 06:00:00,6636.0,3889.0,71.0,3711.0,19743.0,35.0,42.29,2.0,6.0
2015-03-04 07:00:00,6349.0,3452.0,347.0,3740.0,19775.0,36.1,53.33,2.0,7.0
2015-03-04 08:00:00,6925.0,2809.0,1312.0,4066.0,21241.0,39.5,53.95,2.0,8.0
2015-03-04 09:00:00,6992.0,2591.0,2566.0,4514.0,22554.0,39.1,53.67,2.0,9.0
2015-03-04 10:00:00,6349.0,2658.0,3719.0,4422.0,23012.0,39.25,52.27,2.0,10.0
2015-03-04 11:00:00,5975.0,2678.0,4437.0,4382.0,22932.0,39.0,47.92,2.0,11.0
2015-03-04 12:00:00,5603.0,2880.0,4703.0,4544.0,22969.0,39.25,51.03,2.0,12.0
2015-03-04 13:00:00,5858.0,3043.0,4730.0,4533.0,22744.0,40.12,43.89,2.0,13.0
2015-03-04 14:00:00,5652.0,3574.0,4567.0,3816.0,21706.0,36.43,41.31,2.0,14.0
2015-03-04 15:00:00,5471.0,4302.0,4202.0,3615.0,21270.0,35.68,41.79,2.0,15.0
2015-03-04 16:00:00,5581.0,5053.0,3365.0,3726.0,21062.0,34.5,44.57,2.0,16.0
2015-03-04 17:00:00,5685.0,5352.0,2474.0,3829.0,21051.0,35.05,48.15,2.0,17.0
2015-03-04 18:00:00,5466.0,5718.0,1408.0,4847.0,21594.0,30.0,60.11,2.0,18.0
2015-03-04 19:00:00,5108.0,6264.0,637.0,6336.0,23277.0,36.43,63.03,2.0,19.0
2015-03-04 20:00:00,5667.0,6827.0,343.0,7292.0,25521.0,46.46,60.11,2.0,20.0
2015-03-04 21:00:00,5414.0,7107.0,286.0,6957.0,24718.0,40.12,48.34,2.0,21.0
2015-03-04 22:00:00,5363.0,7194.0,230.0,6423.0,23519.0,37.1,40.19,2.0,22.0
2015-03-04 23:00:00,7814.0,7196.0,578.0,4385.0,23212.0,33.1,27.68,2.0,23.0
2015-03-05 00:00:00,7587.0,7237.0,455.0,4339.0,21739.0,30.2,20.42,3.0,12.0
2015-03-05 01:00:00,7626.0,7189.0,367.0,4134.0,20707.0,27.0,17.38,3.0,1.0
2015-03-05 02:00:00,7338.0,7005.0,329.0,4015.0,19963.0,27.0,17.91,3.0,2.0
2015-03-05 03:00:00,7182.0,6934.0,286.0,4220.0,19708.0,26.87,16.81,3.0,3.0
2015-03-05 04:00:00,7315.0,6954.0,186.0,4206.0,19650.0,27.0,17.21,3.0,4.0
2015-03-05 05:00:00,7402.0,6722.0,120.0,4310.0,19838.0,27.23,25.65,3.0,5.0
2015-03-05 06:00:00,7237.0,6311.0,83.0,4372.0,19351.0,27.0,31.22,3.0,6.0
2015-03-05 07:00:00,7329.0,5891.0,401.0,4160.0,20162.0,29.14,41.38,3.0,7.0
2015-03-05 08:00:00,7365.0,5627.0,1059.0,4076.0,22045.0,32.89,43.42,3.0,8.0
2015-03-05 09:00:00,7744.0,5404.0,1689.0,3927.0,23700.0,40.07,43.8,3.0,9.0
2015-03-05 10:00:00,8220.0,5391.0,2068.0,3729.0,24525.0,40.2,41.88,3.0,10.0
2015-03-05 11:00:00,8260.0,5764.0,2174.0,3753.0,24689.0,40.23,42.23,3.0,11.0
2015-03-05 12:00:00,8390.0,5818.0,2287.0,3823.0,24960.0,40.23,42.12,3.0,12.0
2015-03-05 13:00:00,8252.0,5745.0,2289.0,3798.0,24790.0,40.09,40.86,3.0,13.0
2015-03-05 14:00:00,7508.0,5677.0,2224.0,3493.0,23615.0,33.68,41.22,3.0,14.0
2015-03-05 15:00:00,7255.0,5669.0,1841.0,3692.0,22925.0,32.4,42.62,3.0,15.0
2015-03-05 16:00:00,7436.0,5365.0,1396.0,3958.0,22801.0,40.03,48.32,3.0,16.0
2015-03-05 17:00:00,8202.0,4389.0,885.0,4353.0,23044.0,40.23,55.97,3.0,17.0
2015-03-05 18:00:00,8603.0,3634.0,372.0,4603.0,23481.0,42.46,69.69,3.0,18.0
2015-03-05 19:00:00,8650.0,3381.0,84.0,5196.0,24567.0,55.03,72.97,3.0,19.0
2015-03-05 20:00:00,9166.0,3079.0,34.0,7177.0,27117.0,64.6,69.04,3.0,20.0
2015-03-05 21:00:00,9352.0,2830.0,32.0,7307.0,26623.0,65.01,55.43,3.0,21.0
2015-03-05 22:00:00,9469.0,2487.0,31.0,6477.0,24758.0,60.15,52.7,3.0,22.0
2015-03-05 23:00:00,12771.0,4423.0,774.0,3914.0,26397.0,53.5,49.65,3.0,23.0
2015-03-06 00:00:00,12677.0,4578.0,735.0,3051.0,24928.0,51.04,46.44,4.0,12.0
2015-03-06 01:00:00,12146.0,4556.0,726.0,2953.0,23977.0,46.5,41.37,4.0,1.0
2015-03-06 02:00:00,11941.0,4234.0,728.0,3001.0,23593.0,46.37,39.41,4.0,2.0
2015-03-06 03:00:00,11944.0,3632.0,725.0,3251.0,23400.0,45.65,38.79,4.0,3.0
2015-03-06 04:00:00,12391.0,3150.0,679.0,3124.0,23745.0,47.0,45.04,4.0,4.0
2015-03-06 05:00:00,12678.0,2813.0,476.0,3613.0,25167.0,53.0,53.2,4.0,5.0
2015-03-06 06:00:00,13205.0,2659.0,454.0,4500.0,27428.0,56.6,61.94,4.0,6.0
2015-03-06 07:00:00,13459.0,2571.0,1119.0,5946.0,29921.0,59.02,67.38,4.0,7.0
2015-03-06 08:00:00,13469.0,2528.0,2893.0,6160.0,31099.0,60.1,72.79,4.0,8.0
2015-03-06 09:00:00,13452.0,2668.0,4087.0,6286.0,32003.0,60.21,70.29,4.0,9.0
2015-03-06 10:00:00,13660.0,2757.0,4613.0,6509.0,32810.0,60.5,66.52,4.0,10.0
2015-03-06 11:00:00,13796.0,2966.0,5125.0,6530.0,33535.0,60.5,61.57,4.0,11.0
2015-03-06 12:00:00,13748.0,3359.0,5316.0,6085.0,33703.0,60.09,61.64,4.0,12.0
2015-03-06 13:00:00,13705.0,3618.0,5272.0,5299.0,32802.0,57.0,60.3,4.0,13.0
2015-03-06 14:00:00,13535.0,3975.0,5066.0,5060.0,32417.0,55.5,56.71,4.0,14.0
2015-03-06 15:00:00,13586.0,4212.0,4704.0,5019.0,32537.0,56.23,56.63,4.0,15.0
2015-03-06 16:00:00,13768.0,4155.0,4268.0,5138.0,32794.0,57.49,59.13,4.0,16.0
2015-03-06 17:00:00,13824.0,4235.0,3565.0,5210.0,32434.0,56.6,73.1,4.0,17.0
2015-03-06 18:00:00,13800.0,4416.0,2881.0,5178.0,31756.0,56.0,81.22,4.0,18.0
2015-03-06 19:00:00,13765.0,4653.0,1822.0,4959.0,31328.0,56.69,89.34,4.0,19.0
2015-03-06 20:00:00,13904.0,4799.0,1011.0,5373.0,31563.0,59.6,80.93,4.0,20.0
2015-03-06 21:00:00,13667.0,5037.0,814.0,5047.0,30780.0,59.03,64.63,4.0,21.0
2015-03-06 22:00:00,13205.0,5250.0,788.0,3955.0,28352.0,54.98,62.04,4.0,22.0
2015-03-06 23:00:00,14296.0,5706.0,669.0,2930.0,29195.0,60.61,58.1,4.0,23.0
2015-03-07 00:00:00,13815.0,5397.0,615.0,2369.0,27247.0,56.9,54.75,5.0,12.0
2015-03-07 01:00:00,13007.0,5337.0,526.0,2248.0,25908.0,57.88,52.54,5.0,1.0
2015-03-07 02:00:00,12639.0,5318.0,509.0,2432.0,25239.0,59.67,48.41,5.0,2.0
2015-03-07 03:00:00,12832.0,5212.0,500.0,2418.0,24906.0,60.0,46.14,5.0,3.0
2015-03-07 04:00:00,13029.0,4846.0,492.0,2748.0,25122.0,59.67,45.82,5.0,4.0
2015-03-07 05:00:00,13369.0,4548.0,407.0,3227.0,26479.0,60.1,48.03,5.0,5.0
2015-03-07 06:00:00,14396.0,4505.0,433.0,4091.0,28626.0,62.0,50.8,5.0,6.0
2015-03-07 07:00:00,14821.0,4316.0,1030.0,5036.0,31163.0,63.19,56.56,5.0,7.0
2015-03-07 08:00:00,14747.0,4509.0,2521.0,5485.0,33525.0,65.01,59.12,5.0,8.0
2015-03-07 09:00:00,14245.0,5277.0,3856.0,5571.0,35090.0,66.1,58.44,5.0,9.0
2015-03-07 10:00:00,14428.0,6270.0,4567.0,5341.0,35728.0,65.69,56.53,5.0,10.0
2015-03-07 11:00:00,14225.0,7744.0,5040.0,4709.0,36666.0,64.69,56.96,5.0,11.0
2015-03-07 12:00:00,13902.0,9111.0,5198.0,3727.0,37123.0,61.6,57.45,5.0,12.0
2015-03-07 13:00:00,13598.0,9977.0,5261.0,2801.0,36437.0,55.24,56.71,5.0,13.0
2015-03-07 14:00:00,13713.0,10430.0,5178.0,2600.0,35790.0,54.99,55.29,5.0,14.0
2015-03-07 15:00:00,13742.0,10705.0,4983.0,2464.0,35759.0,51.7,53.84,5.0,15.0
2015-03-07 16:00:00,13842.0,10788.0,4623.0,2781.0,35744.0,60.0,53.85,5.0,16.0
2015-03-07 17:00:00,13906.0,10636.0,3966.0,2653.0,35219.0,58.94,61.57,5.0,17.0
2015-03-07 18:00:00,14187.0,10053.0,3050.0,2648.0,34623.0,57.34,74.22,5.0,18.0
2015-03-07 19:00:00,14105.0,9154.0,1982.0,3031.0,33571.0,57.8,76.95,5.0,19.0
2015-03-07 20:00:00,14145.0,8098.0,1007.0,3897.0,32808.0,62.37,75.9,5.0,20.0
2015-03-07 21:00:00,13896.0,7747.0,715.0,4330.0,32358.0,63.1,63.52,5.0,21.0
2015-03-07 22:00:00,13676.0,7183.0,682.0,3437.0,30495.0,59.67,57.03,5.0,22.0
2015-03-07 23:00:00,11879.0,4513.0,614.0,3072.0,25996.0,61.98,60.68,5.0,23.0
2015-03-08 00:00:00,11253.0,4454.0,553.0,2393.0,24316.0,48.62,57.53,6.0,12.0
2015-03-08 01:00:00,10492.0,4213.0,551.0,2130.0,23179.0,46.85,54.14,6.0,1.0
2015-03-08 02:00:00,10280.0,3777.0,532.0,2112.0,22471.0,46.85,50.17,6.0,2.0
2015-03-08 03:00:00,10216.0,3537.0,474.0,2074.0,22303.0,46.85,48.47,6.0,3.0
2015-03-08 04:00:00,10531.0,3596.0,447.0,1984.0,22681.0,47.1,48.21,6.0,4.0
2015-03-08 05:00:00,12031.0,3491.0,249.0,2305.0,24489.0,60.0,48.36,6.0,5.0
2015-03-08 06:00:00,13524.0,3086.0,213.0,2774.0,26296.0,63.49,47.5,6.0,6.0
2015-03-08 07:00:00,14954.0,2793.0,610.0,3654.0,29064.0,66.1,50.63,6.0,7.0
2015-03-08 08:00:00,15657.0,2192.0,1282.0,5196.0,31757.0,68.82,50.16,6.0,8.0
2015-03-08 09:00:00,16152.0,2006.0,1981.0,6153.0,33400.0,70.0,51.4,6.0,9.0
2015-03-08 10:00:00,16397.0,2513.0,2908.0,5784.0,34584.0,69.67,54.79,6.0,10.0
2015-03-08 11:00:00,16303.0,3140.0,3627.0,5596.0,35454.0,69.4,54.86,6.0,11.0
2015-03-08 12:00:00,16130.0,4037.0,3778.0,5325.0,36131.0,68.69,53.9,6.0,12.0
2015-03-08 13:00:00,16234.0,5163.0,3721.0,4315.0,35671.0,63.49,49.51,6.0,13.0
2015-03-08 14:00:00,16031.0,5806.0,3646.0,3426.0,34894.0,62.47,44.29,6.0,14.0
2015-03-08 15:00:00,15797.0,5886.0,3264.0,3478.0,34694.0,61.98,39.66,6.0,15.0
2015-03-08 16:00:00,15671.0,6180.0,3154.0,2906.0,34571.0,62.93,40.8,6.0,16.0
2015-03-08 17:00:00,15324.0,6221.0,2892.0,2637.0,34103.0,62.93,49.46,6.0,17.0
2015-03-08 18:00:00,15001.0,5940.0,2205.0,2666.0,33145.0,62.93,57.14,6.0,18.0
2015-03-08 19:00:00,15004.0,5859.0,1269.0,3021.0,32361.0,63.03,63.13,6.0,19.0
2015-03-08 20:00:00,14691.0,5907.0,534.0,4113.0,32815.0,68.46,62.17,6.0,20.0
2015-03-08 21:00:00,14709.0,5837.0,309.0,4055.0,32270.0,67.6,55.98,6.0,21.0
2015-03-08 22:00:00,14707.0,5457.0,221.0,3037.0,30116.0,61.98,50.79,6.0,22.0
2015-03-08 23:00:00,11656.0,6590.0,375.0,2129.0,26952.0,49.94,50.24,6.0,23.0
2015-03-09 00:00:00,11192.0,6237.0,243.0,1936.0,25313.0,47.55,48.28,5.8,12.0
2015-03-09 01:00:00,10884.0,5647.0,173.0,1971.0,24260.0,45.0,44.09,5.6,1.0
2015-03-09 02:00:00,11088.0,5278.0,123.0,1906.0,23668.0,44.72,40.06,5.4,2.0
2015-03-09 03:00:00,10851.0,5221.0,103.0,1898.0,23474.0,43.78,39.54,5.2,3.0
2015-03-09 04:00:00,11135.0,5160.0,103.0,1910.0,23785.0,45.13,44.24,5.0,4.0
2015-03-09 05:00:00,11596.0,5247.0,83.0,2076.0,25545.0,49.3,54.7,4.8,5.0
2015-03-09 06:00:00,12889.0,5380.0,74.0,2552.0,27738.0,54.5,60.05,4.6,6.0
2015-03-09 07:00:00,13762.0,5114.0,268.0,3223.0,29367.0,56.03,68.44,4.4,7.0
2015-03-09 08:00:00,14246.0,4723.0,1013.0,4050.0,30911.0,59.26,65.91,4.2,8.0
2015-03-09 09:00:00,14316.0,4689.0,2112.0,4450.0,32129.0,58.12,62.87,4.0,9.0
2015-03-09 10:00:00,14314.0,4587.0,3075.0,4531.0,32728.0,58.18,61.8,3.8,10.0
2015-03-09 11:00:00,14429.0,4596.0,3666.0,4647.0,33263.0,59.5,61.81,3.5999999999999996,11.0
2015-03-09 12:00:00,14198.0,4629.0,3944.0,4530.0,33310.0,60.1,61.71,3.4,12.0
2015-03-09 13:00:00,13880.0,4941.0,4290.0,3615.0,32357.0,60.09,58.07,3.1999999999999997,13.0
2015-03-09 14:00:00,13640.0,5369.0,4379.0,2809.0,31587.0,59.5,56.67,3.0,14.0
2015-03-09 15:00:00,13510.0,5762.0,4061.0,2770.0,31649.0,60.09,56.56,2.8,15.0
2015-03-09 16:00:00,13610.0,5973.0,3548.0,2856.0,31760.0,60.09,57.32,2.5999999999999996,16.0
2015-03-09 17:00:00,13710.0,6469.0,2750.0,2482.0,31318.0,58.12,63.7,2.4,17.0
2015-03-09 18:00:00,13610.0,6737.0,1719.0,2570.0,30679.0,58.1,75.39,2.1999999999999997,18.0
2015-03-09 19:00:00,13533.0,6553.0,777.0,3872.0,31003.0,59.13,75.2,2.0,19.0
2015-03-09 20:00:00,14222.0,6540.0,416.0,4405.0,32449.0,62.5,73.97,1.7999999999999998,20.0
2015-03-09 21:00:00,13337.0,6665.0,360.0,2936.0,30037.0,55.07,62.26,1.5999999999999996,21.0
2015-03-09 22:00:00,12146.0,6630.0,254.0,2231.0,27687.0,50.0,56.26,1.3999999999999995,22.0
2015-03-09 23:00:00,13276.0,3477.0,134.0,2733.0,24762.0,51.3,57.44,1.1999999999999993,23.0
2015-03-10 00:00:00,12630.0,3349.0,91.0,2128.0,23419.0,48.77,54.18,1.0,12.0
2015-03-10 01:00:00,11650.0,3413.0,51.0,1945.0,22296.0,46.3,52.59,1.0,1.0
2015-03-10 02:00:00,10826.0,3466.0,45.0,1964.0,21614.0,45.5,50.83,1.0,2.0
2015-03-10 03:00:00,10517.0,3209.0,45.0,2050.0,21308.0,44.05,51.24,1.0,3.0
2015-03-10 04:00:00,10702.0,2968.0,42.0,1991.0,21275.0,44.3,53.29,1.0,4.0
2015-03-10 05:00:00,11045.0,2893.0,39.0,2032.0,21645.0,46.3,56.77,1.0,5.0
2015-03-10 06:00:00,11402.0,2478.0,41.0,2785.0,22779.0,47.0,62.29,1.0,6.0
2015-03-10 07:00:00,12077.0,1960.0,95.0,2998.0,23691.0,48.77,70.79,1.0,7.0
2015-03-10 08:00:00,12677.0,1630.0,466.0,3840.0,25714.0,58.1,71.31,1.0,8.0
2015-03-10 09:00:00,13087.0,1380.0,903.0,4802.0,27289.0,59.5,69.56,1.0,9.0
2015-03-10 10:00:00,13138.0,1804.0,1263.0,4389.0,27731.0,56.8,67.62,1.0,10.0
2015-03-10 11:00:00,13020.0,2425.0,1709.0,3992.0,27801.0,54.02,66.65,1.0,11.0
2015-03-10 12:00:00,12686.0,2627.0,2282.0,3797.0,27853.0,52.1,66.49,1.0,12.0
2015-03-10 13:00:00,12758.0,2865.0,2425.0,2804.0,27197.0,48.1,61.08,1.0,13.0
2015-03-10 14:00:00,12186.0,3012.0,2253.0,2218.0,25771.0,43.58,59.01,1.0,14.0
2015-03-10 15:00:00,12124.0,3024.0,1829.0,2267.0,25074.0,42.62,59.46,1.0,15.0
2015-03-10 16:00:00,12475.0,2798.0,1253.0,2605.0,24870.0,44.32,60.85,1.0,16.0
2015-03-10 17:00:00,13048.0,2466.0,661.0,2955.0,24916.0,48.77,71.2,1.0,17.0
2015-03-10 18:00:00,12993.0,2016.0,120.0,4098.0,25507.0,55.48,82.65,1.0,18.0
2015-03-10 19:00:00,13164.0,1895.0,46.0,5789.0,27876.0,60.6,86.2,1.0,19.0
2015-03-10 20:00:00,13383.0,2004.0,38.0,6038.0,28063.0,60.01,84.94,1.0,20.0
2015-03-10 21:00:00,13301.0,2099.0,37.0,4873.0,26179.0,54.45,71.02,1.0,21.0
2015-03-10 22:00:00,12912.0,2301.0,37.0,3803.0,24381.0,48.77,64.36,1.0,22.0
2015-03-10 23:00:00,8711.0,8255.0,21.0,2270.0,23837.0,39.3,57.38,1.0,23.0
2015-03-11 00:00:00,8242.0,8031.0,21.0,2267.0,22481.0,32.25,53.27,2.0,12.0
2015-03-11 01:00:00,8035.0,7912.0,21.0,2141.0,21630.0,31.32,50.16,2.0,1.0
2015-03-11 02:00:00,7778.0,8517.0,21.0,2063.0,21336.0,29.84,48.67,2.0,2.0
2015-03-11 03:00:00,7745.0,9266.0,21.0,2059.0,21363.0,30.92,48.72,2.0,3.0
2015-03-11 04:00:00,8048.0,9222.0,21.0,2144.0,22173.0,32.25,49.4,2.0,4.0
2015-03-11 05:00:00,9325.0,9901.0,20.0,2560.0,24601.0,39.97,54.72,2.0,5.0
2015-03-11 06:00:00,10223.0,10530.0,32.0,2756.0,27944.0,49.63,60.48,2.0,6.0
