time,fossil_fuels,windpower,solarpower,other_green_energy,total_load_actual,price_day_ahead,price_actual,day_of_week,hour_of_day,price_actual_lag_24h,price_actual_lag_1w,price_actual_lag_2w,price_actual_lag_3w,price_actual_lag_4w,fossil_fuels_lag_24h,windpower_lag_24h,solarpower_lag_24h,other_green_energy_lag_24h,total_load_actual_lag_24h
2015-03-07 08:00:00,14747.0,4509.0,2521.0,5485.0,33525.0,65.01,59.12,5.0,8.0,72.79,45.59,53.12,54.63,64.11,13469.0,2528.0,2893.0,6160.0,31099.0
2015-03-07 09:00:00,14245.0,5277.0,3856.0,5571.0,35090.0,66.1,58.44,5.0,9.0,70.29,52.93,56.4,57.79,69.51,13452.0,2668.0,4087.0,6286.0,32003.0
2015-03-07 10:00:00,14428.0,6270.0,4567.0,5341.0,35728.0,65.69,56.53,5.0,10.0,66.52,52.83,54.33,57.51,69.14,13660.0,2757.0,4613.0,6509.0,32810.0
2015-03-07 11:00:00,14225.0,7744.0,5040.0,4709.0,36666.0,64.69,56.96,5.0,11.0,61.57,52.47,48.42,55.25,66.27,13796.0,2966.0,5125.0,6530.0,33535.0
2015-03-07 12:00:00,13902.0,9111.0,5198.0,3727.0,37123.0,61.6,57.45,5.0,12.0,61.64,53.71,49.74,54.0,66.67,13748.0,3359.0,5316.0,6085.0,33703.0
2015-03-07 13:00:00,13598.0,9977.0,5261.0,2801.0,36437.0,55.24,56.71,5.0,13.0,60.3,47.34,43.76,49.15,68.54,13705.0,3618.0,5272.0,5299.0,32802.0
2015-03-07 14:00:00,13713.0,10430.0,5178.0,2600.0,35790.0,54.99,55.29,5.0,14.0,56.71,43.04,29.81,45.64,67.45,13535.0,3975.0,5066.0,5060.0,32417.0
2015-03-07 15:00:00,13742.0,10705.0,4983.0,2464.0,35759.0,51.7,53.84,5.0,15.0,56.63,43.34,24.69,44.35,65.64,13586.0,4212.0,4704.0,5019.0,32537.0
2015-03-07 16:00:00,13842.0,10788.0,4623.0,2781.0,35744.0,60.0,53.85,5.0,16.0,59.13,46.55,30.72,46.06,66.66,13768.0,4155.0,4268.0,5138.0,32794.0
2015-03-07 17:00:00,13906.0,10636.0,3966.0,2653.0,35219.0,58.94,61.57,5.0,17.0,73.1,60.34,42.12,53.42,81.59,13824.0,4235.0,3565.0,5210.0,32434.0
2015-03-07 18:00:00,14187.0,10053.0,3050.0,2648.0,34623.0,57.34,74.22,5.0,18.0,81.22,60.83,50.33,60.97,90.0,13800.0,4416.0,2881.0,5178.0,31756.0
2015-03-07 19:00:00,14105.0,9154.0,1982.0,3031.0,33571.0,57.8,76.95,5.0,19.0,89.34,62.87,54.18,62.26,84.26,13765.0,4653.0,1822.0,4959.0,31328.0
2015-03-07 20:00:00,14145.0,8098.0,1007.0,3897.0,32808.0,62.37,75.9,5.0,20.0,80.93,60.42,51.86,58.97,79.77,13904.0,4799.0,1011.0,5373.0,31563.0
2015-03-07 21:00:00,13896.0,7747.0,715.0,4330.0,32358.0,63.1,63.52,5.0,21.0,64.63,50.83,45.47,53.16,67.21,13667.0,5037.0,814.0,5047.0,30780.0
2015-03-07 22:00:00,13676.0,7183.0,682.0,3437.0,30495.0,59.67,57.03,5.0,22.0,62.04,45.53,40.91,48.15,65.14,13205.0,5250.0,788.0,3955.0,28352.0
2015-03-07 23:00:00,11879.0,4513.0,614.0,3072.0,25996.0,61.98,60.68,5.0,23.0,58.1,47.6,28.01,41.05,63.8,14296.0,5706.0,669.0,2930.0,29195.0
2015-03-08 00:00:00,11253.0,4454.0,553.0,2393.0,24316.0,48.62,57.53,6.0,12.0,54.75,40.01,25.86,34.6,57.09,13815.0,5397.0,615.0,2369.0,27247.0
2015-03-08 01:00:00,10492.0,4213.0,551.0,2130.0,23179.0,46.85,54.14,6.0,1.0,52.54,37.79,21.32,24.74,52.95,13007.0,5337.0,526.0,2248.0,25908.0
2015-03-08 02:00:00,10280.0,3777.0,532.0,2112.0,22471.0,46.85,50.17,6.0,2.0,48.41,33.06,23.02,25.58,50.79,12639.0,5318.0,509.0,2432.0,25239.0
2015-03-08 03:00:00,10216.0,3537.0,474.0,2074.0,22303.0,46.85,48.47,6.0,3.0,46.14,29.65,20.99,25.1,49.74,12832.0,5212.0,500.0,2418.0,24906.0
2015-03-08 04:00:00,10531.0,3596.0,447.0,1984.0,22681.0,47.1,48.21,6.0,4.0,45.82,31.25,21.0,26.06,50.68,13029.0,4846.0,492.0,2748.0,25122.0
2015-03-08 05:00:00,12031.0,3491.0,249.0,2305.0,24489.0,60.0,48.36,6.0,5.0,48.03,33.55,21.7,26.3,51.94,13369.0,4548.0,407.0,3227.0,26479.0
2015-03-08 06:00:00,13524.0,3086.0,213.0,2774.0,26296.0,63.49,47.5,6.0,6.0,50.8,31.95,25.12,30.48,54.25,14396.0,4505.0,433.0,4091.0,28626.0
2015-03-08 07:00:00,14954.0,2793.0,610.0,3654.0,29064.0,66.1,50.63,6.0,7.0,56.56,37.89,28.43,35.9,55.17,14821.0,4316.0,1030.0,5036.0,31163.0
2015-03-08 08:00:00,15657.0,2192.0,1282.0,5196.0,31757.0,68.82,50.16,6.0,8.0,59.12,40.43,28.0,39.99,56.87,14747.0,4509.0,2521.0,5485.0,33525.0
2015-03-08 09:00:00,16152.0,2006.0,1981.0,6153.0,33400.0,70.0,51.4,6.0,9.0,58.44,36.44,29.18,44.71,55.59,14245.0,5277.0,3856.0,5571.0,35090.0
2015-03-08 10:00:00,16397.0,2513.0,2908.0,5784.0,34584.0,69.67,54.79,6.0,10.0,56.53,41.68,28.33,45.8,51.89,14428.0,6270.0,4567.0,5341.0,35728.0
2015-03-08 11:00:00,16303.0,3140.0,3627.0,5596.0,35454.0,69.4,54.86,6.0,11.0,56.96,43.39,26.19,40.22,49.13,14225.0,7744.0,5040.0,4709.0,36666.0
2015-03-08 12:00:00,16130.0,4037.0,3778.0,5325.0,36131.0,68.69,53.9,6.0,12.0,57.45,39.68,26.53,41.1,47.63,13902.0,9111.0,5198.0,3727.0,37123.0
2015-03-08 13:00:00,16234.0,5163.0,3721.0,4315.0,35671.0,63.49,49.51,6.0,13.0,56.71,39.33,23.29,40.53,47.11,13598.0,9977.0,5261.0,2801.0,36437.0
2015-03-08 14:00:00,16031.0,5806.0,3646.0,3426.0,34894.0,62.47,44.29,6.0,14.0,55.29,30.69,18.73,39.42,41.4,13713.0,10430.0,5178.0,2600.0,35790.0
2015-03-08 15:00:00,15797.0,5886.0,3264.0,3478.0,34694.0,61.98,39.66,6.0,15.0,53.84,28.13,18.89,39.24,42.07,13742.0,10705.0,4983.0,2464.0,35759.0
2015-03-08 16:00:00,15671.0,6180.0,3154.0,2906.0,34571.0,62.93,40.8,6.0,16.0,53.85,33.68,18.9,42.61,41.97,13842.0,10788.0,4623.0,2781.0,35744.0
2015-03-08 17:00:00,15324.0,6221.0,2892.0,2637.0,34103.0,62.93,49.46,6.0,17.0,61.57,39.34,38.77,53.33,56.62,13906.0,10636.0,3966.0,2653.0,35219.0
2015-03-08 18:00:00,15001.0,5940.0,2205.0,2666.0,33145.0,62.93,57.14,6.0,18.0,74.22,51.94,57.56,69.12,64.46,14187.0,10053.0,3050.0,2648.0,34623.0
2015-03-08 19:00:00,15004.0,5859.0,1269.0,3021.0,32361.0,63.03,63.13,6.0,19.0,76.95,56.16,63.78,72.68,68.86,14105.0,9154.0,1982.0,3031.0,33571.0
2015-03-08 20:00:00,14691.0,5907.0,534.0,4113.0,32815.0,68.46,62.17,6.0,20.0,75.9,53.65,60.32,70.85,67.51,14145.0,8098.0,1007.0,3897.0,32808.0
2015-03-08 21:00:00,14709.0,5837.0,309.0,4055.0,32270.0,67.6,55.98,6.0,21.0,63.52,49.01,55.86,69.48,58.31,13896.0,7747.0,715.0,4330.0,32358.0
2015-03-08 22:00:00,14707.0,5457.0,221.0,3037.0,30116.0,61.98,50.79,6.0,22.0,57.03,42.7,41.03,59.87,51.78,13676.0,7183.0,682.0,3437.0,30495.0
2015-03-08 23:00:00,11656.0,6590.0,375.0,2129.0,26952.0,49.94,50.24,6.0,23.0,60.68,34.12,37.23,55.76,47.15,11879.0,4513.0,614.0,3072.0,25996.0
2015-03-09 00:00:00,11192.0,6237.0,243.0,1936.0,25313.0,47.55,48.28,5.8,12.0,57.53,29.43,23.88,49.9,41.5,11253.0,4454.0,553.0,2393.0,24316.0
2015-03-09 01:00:00,10884.0,5647.0,173.0,1971.0,24260.0,45.0,44.09,5.6,1.0,54.14,27.86,18.34,46.86,37.33,10492.0,4213.0,551.0,2130.0,23179.0
2015-03-09 02:00:00,11088.0,5278.0,123.0,1906.0,23668.0,44.72,40.06,5.4,2.0,50.17,27.75,17.71,46.39,35.33,10280.0,3777.0,532.0,2112.0,22471.0
2015-03-09 03:00:00,10851.0,5221.0,103.0,1898.0,23474.0,43.78,39.54,5.2,3.0,48.47,27.27,17.69,46.84,34.67,10216.0,3537.0,474.0,2074.0,22303.0
2015-03-09 04:00:00,11135.0,5160.0,103.0,1910.0,23785.0,45.13,44.24,5.0,4.0,48.21,34.11,19.9,47.34,36.5,10531.0,3596.0,447.0,1984.0,22681.0
2015-03-09 05:00:00,11596.0,5247.0,83.0,2076.0,25545.0,49.3,54.7,4.8,5.0,48.36,42.74,37.72,50.5,44.59,12031.0,3491.0,249.0,2305.0,24489.0
2015-03-09 06:00:00,12889.0,5380.0,74.0,2552.0,27738.0,54.5,60.05,4.6,6.0,47.5,53.61,46.04,65.03,61.72,13524.0,3086.0,213.0,2774.0,26296.0
2015-03-09 07:00:00,13762.0,5114.0,268.0,3223.0,29367.0,56.03,68.44,4.4,7.0,50.63,58.5,51.37,75.14,67.85,14954.0,2793.0,610.0,3654.0,29064.0
2015-03-09 08:00:00,14246.0,4723.0,1013.0,4050.0,30911.0,59.26,65.91,4.2,8.0,50.16,61.2,62.07,81.94,72.67,15657.0,2192.0,1282.0,5196.0,31757.0
2015-03-09 09:00:00,14316.0,4689.0,2112.0,4450.0,32129.0,58.12,62.87,4.0,9.0,51.4,61.88,68.1,87.32,77.71,16152.0,2006.0,1981.0,6153.0,33400.0
2015-03-09 10:00:00,14314.0,4587.0,3075.0,4531.0,32728.0,58.18,61.8,3.8,10.0,54.79,60.71,63.72,87.54,75.51,16397.0,2513.0,2908.0,5784.0,34584.0
2015-03-09 11:00:00,14429.0,4596.0,3666.0,4647.0,33263.0,59.5,61.81,3.5999999999999996,11.0,54.86,60.53,62.3,78.56,76.74,16303.0,3140.0,3627.0,5596.0,35454.0
2015-03-09 12:00:00,14198.0,4629.0,3944.0,4530.0,33310.0,60.1,61.71,3.4,12.0,53.9,60.32,55.5,71.24,71.84,16130.0,4037.0,3778.0,5325.0,36131.0
2015-03-09 13:00:00,13880.0,4941.0,4290.0,3615.0,32357.0,60.09,58.07,3.1999999999999997,13.0,49.51,58.87,42.98,66.46,68.76,16234.0,5163.0,3721.0,4315.0,35671.0
2015-03-09 14:00:00,13640.0,5369.0,4379.0,2809.0,31587.0,59.5,56.67,3.0,14.0,44.29,57.3,42.58,62.55,67.56,16031.0,5806.0,3646.0,3426.0,34894.0
2015-03-09 15:00:00,13510.0,5762.0,4061.0,2770.0,31649.0,60.09,56.56,2.8,15.0,39.66,57.92,42.9,65.0,68.98,15797.0,5886.0,3264.0,3478.0,34694.0
2015-03-09 16:00:00,13610.0,5973.0,3548.0,2856.0,31760.0,60.09,57.32,2.5999999999999996,16.0,40.8,59.1,45.69,68.14,76.95,15671.0,6180.0,3154.0,2906.0,34571.0
2015-03-09 17:00:00,13710.0,6469.0,2750.0,2482.0,31318.0,58.12,63.7,2.4,17.0,49.46,71.86,52.72,76.05,85.91,15324.0,6221.0,2892.0,2637.0,34103.0
2015-03-09 18:00:00,13610.0,6737.0,1719.0,2570.0,30679.0,58.1,75.39,2.1999999999999997,18.0,57.14,90.02,64.5,87.82,102.62,15001.0,5940.0,2205.0,2666.0,33145.0
2015-03-09 19:00:00,13533.0,6553.0,777.0,3872.0,31003.0,59.13,75.2,2.0,19.0,63.13,96.78,65.02,81.44,97.99,15004.0,5859.0,1269.0,3021.0,32361.0
2015-03-09 20:00:00,14222.0,6540.0,416.0,4405.0,32449.0,62.5,73.97,1.7999999999999998,20.0,62.17,92.2,56.52,70.76,82.89,14691.0,5907.0,534.0,4113.0,32815.0
2015-03-09 21:00:00,13337.0,6665.0,360.0,2936.0,30037.0,55.07,62.26,1.5999999999999996,21.0,55.98,65.96,42.56,63.1,72.83,14709.0,5837.0,309.0,4055.0,32270.0
2015-03-09 22:00:00,12146.0,6630.0,254.0,2231.0,27687.0,50.0,56.26,1.3999999999999997,22.0,50.79,61.04,39.27,51.14,68.4,14707.0,5457.0,221.0,3037.0,30116.0
2015-03-09 23:00:00,13276.0,3477.0,134.0,2733.0,24762.0,51.3,57.44,1.1999999999999993,23.0,50.24,63.49,25.38,48.72,61.16,11656.0,6590.0,375.0,2129.0,26952.0
2015-03-10 00:00:00,12630.0,3349.0,91.0,2128.0,23419.0,48.77,54.18,1.0,12.0,48.28,59.33,18.21,46.11,59.36,11192.0,6237.0,243.0,1936.0,25313.0
2015-03-10 01:00:00,11650.0,3413.0,51.0,1945.0,22296.0,46.3,52.59,1.0,1.0,44.09,55.6,17.19,36.96,54.01,10884.0,5647.0,173.0,1971.0,24260.0
2015-03-10 02:00:00,10826.0,3466.0,45.0,1964.0,21614.0,45.5,50.83,1.0,2.0,40.06,52.4,17.73,35.54,53.17,11088.0,5278.0,123.0,1906.0,23668.0
2015-03-10 03:00:00,10517.0,3209.0,45.0,2050.0,21308.0,44.05,51.24,1.0,3.0,39.54,50.28,17.52,31.29,51.89,10851.0,5221.0,103.0,1898.0,23474.0
2015-03-10 04:00:00,10702.0,2968.0,42.0,1991.0,21275.0,44.3,53.29,1.0,4.0,44.24,54.7,17.42,35.2,52.35,11135.0,5160.0,103.0,1910.0,23785.0
2015-03-10 05:00:00,11045.0,2893.0,39.0,2032.0,21645.0,46.3,56.77,1.0,5.0,54.7,59.88,31.26,37.68,58.22,11596.0,5247.0,83.0,2076.0,25545.0
2015-03-10 06:00:00,11402.0,2478.0,41.0,2785.0,22779.0,47.0,62.29,1.0,6.0,60.05,64.81,43.28,51.69,73.56,12889.0,5380.0,74.0,2552.0,27738.0
2015-03-10 07:00:00,12077.0,1960.0,95.0,2998.0,23691.0,48.77,70.79,1.0,7.0,68.44,73.49,45.25,55.13,79.08,13762.0,5114.0,268.0,3223.0,29367.0
2015-03-10 08:00:00,12677.0,1630.0,466.0,3840.0,25714.0,58.1,71.31,1.0,8.0,65.91,75.85,51.94,62.68,82.09,14246.0,4723.0,1013.0,4050.0,30911.0
2015-03-10 09:00:00,13087.0,1380.0,903.0,4802.0,27289.0,59.5,69.56,1.0,9.0,62.87,73.66,51.02,65.19,85.98,14316.0,4689.0,2112.0,4450.0,32129.0
2015-03-10 10:00:00,13138.0,1804.0,1263.0,4389.0,27731.0,56.8,67.62,1.0,10.0,61.8,70.67,47.17,61.66,85.33,14314.0,4587.0,3075.0,4531.0,32728.0
2015-03-10 11:00:00,13020.0,2425.0,1709.0,3992.0,27801.0,54.02,66.65,1.0,11.0,61.81,69.34,45.18,60.0,84.41,14429.0,4596.0,3666.0,4647.0,33263.0
2015-03-10 12:00:00,12686.0,2627.0,2282.0,3797.0,27853.0,52.1,66.49,1.0,12.0,61.71,68.57,41.87,54.05,79.31,14198.0,4629.0,3944.0,4530.0,33310.0
2015-03-10 13:00:00,12758.0,2865.0,2425.0,2804.0,27197.0,48.1,61.08,1.0,13.0,58.07,64.58,39.88,53.35,74.93,13880.0,4941.0,4290.0,3615.0,32357.0
2015-03-10 14:00:00,12186.0,3012.0,2253.0,2218.0,25771.0,43.58,59.01,1.0,14.0,56.67,62.87,40.17,53.58,73.39,13640.0,5369.0,4379.0,2809.0,31587.0
2015-03-10 15:00:00,12124.0,3024.0,1829.0,2267.0,25074.0,42.62,59.46,1.0,15.0,56.56,62.75,40.28,54.13,76.03,13510.0,5762.0,4061.0,2770.0,31649.0
2015-03-10 16:00:00,12475.0,2798.0,1253.0,2605.0,24870.0,44.32,60.85,1.0,16.0,57.32,67.89,42.81,56.13,76.88,13610.0,5973.0,3548.0,2856.0,31760.0
2015-03-10 17:00:00,13048.0,2466.0,661.0,2955.0,24916.0,48.77,71.2,1.0,17.0,63.7,72.35,57.2,63.11,88.42,13710.0,6469.0,2750.0,2482.0,31318.0
2015-03-10 18:00:00,12993.0,2016.0,120.0,4098.0,25507.0,55.48,82.65,1.0,18.0,75.39,83.8,68.69,73.37,91.25,13610.0,6737.0,1719.0,2570.0,30679.0
2015-03-10 19:00:00,13164.0,1895.0,46.0,5789.0,27876.0,60.6,86.2,1.0,19.0,75.2,85.73,73.26,71.35,90.14,13533.0,6553.0,777.0,3872.0,31003.0
2015-03-10 20:00:00,13383.0,2004.0,38.0,6038.0,28063.0,60.01,84.94,1.0,20.0,73.97,76.26,65.25,64.87,84.78,14222.0,6540.0,416.0,4405.0,32449.0
2015-03-10 21:00:00,13301.0,2099.0,37.0,4873.0,26179.0,54.45,71.02,1.0,21.0,62.26,65.45,53.6,57.71,75.41,13337.0,6665.0,360.0,2936.0,30037.0
2015-03-10 22:00:00,12912.0,2301.0,37.0,3803.0,24381.0,48.77,64.36,1.0,22.0,56.26,59.46,47.73,52.19,69.47,12146.0,6630.0,254.0,2231.0,27687.0
2015-03-10 23:00:00,8711.0,8255.0,21.0,2270.0,23837.0,39.3,57.38,1.0,23.0,57.44,55.15,43.03,38.95,60.2,13276.0,3477.0,134.0,2733.0,24762.0
2015-03-11 00:00:00,8242.0,8031.0,21.0,2267.0,22481.0,32.25,53.27,2.0,12.0,54.18,51.51,37.56,38.0,56.95,12630.0,3349.0,91.0,2128.0,23419.0
2015-03-11 01:00:00,8035.0,7912.0,21.0,2141.0,21630.0,31.32,50.16,2.0,1.0,52.59,48.66,31.11,30.03,55.25,11650.0,3413.0,51.0,1945.0,22296.0
2015-03-11 02:00:00,7778.0,8517.0,21.0,2063.0,21336.0,29.84,48.67,2.0,2.0,50.83,44.36,23.86,32.38,53.4,10826.0,3466.0,45.0,1964.0,21614.0
2015-03-11 03:00:00,7745.0,9266.0,21.0,2059.0,21363.0,30.92,48.72,2.0,3.0,51.24,36.33,23.69,32.26,52.05,10517.0,3209.0,45.0,2050.0,21308.0
2015-03-11 04:00:00,8048.0,9222.0,21.0,2144.0,22173.0,32.25,49.4,2.0,4.0,53.29,34.88,27.47,33.69,53.63,10702.0,2968.0,42.0,1991.0,21275.0
2015-03-11 05:00:00,9325.0,9901.0,20.0,2560.0,24601.0,39.97,54.72,2.0,5.0,56.77,39.21,37.5,39.16,58.9,11045.0,2893.0,39.0,2032.0,21645.0
2015-03-11 06:00:00,10223.0,10530.0,32.0,2756.0,27944.0,49.63,60.48,2.0,6.0,62.29,42.29,52.3,62.0,77.06,11402.0,2478.0,41.0,2785.0,22779.0
2015-03-11 07:00:00,10572.0,10742.0,182.0,3083.0,29981.0,49.96,67.97,2.0,7.0,70.79,53.33,53.59,67.44,81.2,12077.0,1960.0,95.0,2998.0,23691.0
2015-03-11 08:00:00,10610.0,10720.0,607.0,3192.0,31007.0,53.1,69.25,2.0,8.0,71.31,53.95,61.12,71.64,85.06,12677.0,1630.0,466.0,3840.0,25714.0
2015-03-11 09:00:00,10737.0,10682.0,1003.0,3138.0,31478.0,53.71,64.15,2.0,9.0,69.56,53.67,60.95,72.98,88.22,13087.0,1380.0,903.0,4802.0,27289.0
2015-03-11 10:00:00,11377.0,10304.0,1306.0,3386.0,31869.0,53.1,62.28,2.0,10.0,67.62,52.27,56.81,69.74,86.4,13138.0,1804.0,1263.0,4389.0,27731.0
2015-03-11 11:00:00,11745.0,9958.0,1531.0,3366.0,31916.0,52.1,60.09,2.0,11.0,66.65,47.92,55.46,69.71,86.48,13020.0,2425.0,1709.0,3992.0,27801.0
2015-03-11 12:00:00,11811.0,9669.0,1584.0,3172.0,31725.0,52.21,59.46,2.0,12.0,66.49,51.03,49.11,65.59,81.83,12686.0,2627.0,2282.0,3797.0,27853.0
2015-03-11 13:00:00,11911.0,9326.0,1438.0,2985.0,30722.0,49.97,57.53,2.0,13.0,61.08,43.89,42.69,63.29,80.14,12758.0,2865.0,2425.0,2804.0,27197.0
2015-03-11 14:00:00,12772.0,8847.0,1219.0,2737.0,30112.0,49.4,55.72,2.0,14.0,59.01,41.31,42.24,63.06,79.95,12186.0,3012.0,2253.0,2218.0,25771.0
2015-03-11 15:00:00,13316.0,8114.0,992.0,3111.0,29825.0,52.0,54.67,2.0,15.0,59.46,41.79,47.78,64.38,81.04,12124.0,3024.0,1829.0,2267.0,25074.0
2015-03-11 16:00:00,14418.0,7376.0,328.0,4976.0,30200.0,57.01,56.26,2.0,16.0,60.85,44.57,51.75,67.32,84.66,12475.0,2798.0,1253.0,2605.0,24870.0
2015-03-11 17:00:00,15179.0,6729.0,50.0,6864.0,32381.0,67.1,66.23,2.0,17.0,71.2,48.15,61.64,80.41,91.68,13048.0,2466.0,661.0,2955.0,24916.0
2015-03-11 18:00:00,15577.0,6338.0,34.0,6554.0,33199.0,60.01,74.99,2.0,18.0,82.65,60.11,71.53,82.82,94.42,12993.0,2016.0,120.0,4098.0,25507.0
2015-03-11 19:00:00,14551.0,5912.0,30.0,6107.0,33253.0,60.01,75.79,2.0,19.0,86.2,63.03,73.11,81.19,96.62,13164.0,1895.0,46.0,5789.0,27876.0
2015-03-11 20:00:00,14150.0,5365.0,21.0,5871.0,31957.0,56.7,71.74,2.0,20.0,84.94,60.11,62.27,74.78,89.38,13383.0,2004.0,38.0,6038.0,28063.0
2015-03-11 21:00:00,13534.0,4923.0,21.0,4932.0,29103.0,48.81,63.78,2.0,21.0,71.02,48.34,51.75,68.26,83.42,13301.0,2099.0,37.0,4873.0,26179.0
2015-03-11 22:00:00,12666.0,4542.0,21.0,3033.0,26365.0,46.95,58.72,2.0,22.0,64.36,40.19,51.41,63.77,80.59,12912.0,2301.0,37.0,3803.0,24381.0
2015-03-11 23:00:00,16139.0,2492.0,32.0,2557.0,27361.0,63.44,57.81,2.0,23.0,57.38,27.68,45.32,59.22,73.92,8711.0,8255.0,21.0,2270.0,23837.0
2015-03-12 00:00:00,14383.0,2887.0,32.0,1897.0,25416.0,51.85,52.44,3.0,12.0,53.27,20.42,37.72,57.64,64.47,8242.0,8031.0,21.0,2267.0,22481.0
2015-03-12 01:00:00,13127.0,3262.0,31.0,1656.0,24155.0,49.78,50.45,3.0,1.0,50.16,17.38,34.11,55.26,56.34,8035.0,7912.0,21.0,2141.0,21630.0
2015-03-12 02:00:00,12611.0,3564.0,29.0,1673.0,23665.0,48.5,49.7,3.0,2.0,48.67,17.91,32.83,52.9,55.19,7778.0,8517.0,21.0,2063.0,21336.0
2015-03-12 03:00:00,12243.0,3892.0,29.0,1634.0,23566.0,48.5,49.84,3.0,3.0,48.72,16.81,32.45,52.38,54.8,7745.0,9266.0,21.0,2059.0,21363.0
2015-03-12 04:00:00,12510.0,4187.0,29.0,1636.0,24179.0,48.53,51.33,3.0,4.0,49.4,17.21,33.47,52.58,56.62,8048.0,9222.0,21.0,2144.0,22173.0
2015-03-12 05:00:00,13895.0,4355.0,29.0,1788.0,26721.0,51.6,56.71,3.0,5.0,54.72,25.65,42.98,57.83,63.09,9325.0,9901.0,20.0,2560.0,24601.0
2015-03-12 06:00:00,16666.0,4415.0,33.0,2492.0,31174.0,64.94,62.97,3.0,6.0,60.48,31.22,51.4,66.58,76.93,10223.0,10530.0,32.0,2756.0,27944.0
2015-03-12 07:00:00,17833.0,4548.0,117.0,3282.0,33483.0,65.65,68.96,3.0,7.0,67.97,41.38,59.54,73.93,84.62,10572.0,10742.0,182.0,3083.0,29981.0
2015-03-12 08:00:00,17603.0,4746.0,1034.0,3504.0,34347.0,66.24,66.55,3.0,8.0,69.25,43.42,63.24,77.59,89.34,10610.0,10720.0,607.0,3192.0,31007.0
2015-03-12 09:00:00,17662.0,4635.0,2187.0,3060.0,34486.0,65.98,62.8,3.0,9.0,64.15,43.8,67.12,79.63,92.25,10737.0,10682.0,1003.0,3138.0,31478.0
2015-03-12 10:00:00,17204.0,4564.0,3142.0,2579.0,33967.0,64.0,59.72,3.0,10.0,62.28,41.88,62.73,76.54,89.74,11377.0,10304.0,1306.0,3386.0,31869.0
2015-03-12 11:00:00,16808.0,4568.0,3511.0,2412.0,33575.0,63.89,59.63,3.0,11.0,60.09,42.23,61.92,76.82,86.53,11745.0,9958.0,1531.0,3366.0,31916.0
2015-03-12 12:00:00,16719.0,4555.0,3552.0,2339.0,33385.0,62.43,59.43,3.0,12.0,59.46,42.12,57.57,71.04,81.97,11811.0,9669.0,1584.0,3172.0,31725.0
2015-03-12 13:00:00,16399.0,4550.0,3443.0,2302.0,32332.0,60.66,55.22,3.0,13.0,57.53,40.86,53.8,69.22,80.32,11911.0,9326.0,1438.0,2985.0,30722.0
2015-03-12 14:00:00,16380.0,4611.0,3145.0,2156.0,31915.0,60.69,51.34,3.0,14.0,55.72,41.22,52.91,69.79,80.05,12772.0,8847.0,1219.0,2737.0,30112.0
2015-03-12 15:00:00,16609.0,4634.0,2308.0,2430.0,31926.0,62.29,50.31,3.0,15.0,54.67,42.62,55.69,71.35,80.48,13316.0,8114.0,992.0,3111.0,29825.0
2015-03-12 16:00:00,17916.0,4631.0,918.0,2859.0,32890.0,66.03,54.55,3.0,16.0,56.26,48.32,56.59,76.12,80.31,14418.0,7376.0,328.0,4976.0,30200.0
2015-03-12 17:00:00,18940.0,4808.0,186.0,4039.0,35387.0,71.22,69.5,3.0,17.0,66.23,55.97,68.7,83.8,91.92,15179.0,6729.0,50.0,6864.0,32381.0
2015-03-12 18:00:00,18801.0,4625.0,67.0,5028.0,36017.0,73.37,73.25,3.0,18.0,74.99,69.69,79.19,92.16,93.96,15577.0,6338.0,34.0,6554.0,33199.0
2015-03-12 19:00:00,18870.0,4511.0,59.0,4887.0,35954.0,73.91,73.84,3.0,19.0,75.79,72.97,75.78,95.95,94.41,14551.0,5912.0,30.0,6107.0,33253.0
2015-03-12 20:00:00,18823.0,4309.0,57.0,4510.0,35001.0,71.12,68.94,3.0,20.0,71.74,69.04,68.65,86.39,88.01,14150.0,5365.0,21.0,5871.0,31957.0
2015-03-12 21:00:00,18564.0,4111.0,55.0,3454.0,32535.0,66.52,56.99,3.0,21.0,63.78,55.43,58.94,74.24,82.03,13534.0,4923.0,21.0,4932.0,29103.0
2015-03-12 22:00:00,17339.0,3897.0,55.0,2244.0,29486.0,64.6,53.4,3.0,22.0,58.72,52.7,55.47,69.89,78.47,12666.0,4542.0,21.0,3033.0,26365.0
2015-03-12 23:00:00,6822.0,7652.0,347.0,5939.0,26024.0,38.55,47.99,3.0,23.0,57.81,49.65,53.11,58.73,68.9,16139.0,2492.0,32.0,2557.0,27361.0
2015-03-13 00:00:00,6562.0,7207.0,192.0,5965.0,24497.0,31.4,41.05,4.0,12.0,52.44,46.44,40.36,58.15,59.45,14383.0,2887.0,32.0,1897.0,25416.0
2015-03-13 01:00:00,6728.0,7073.0,110.0,5537.0,23422.0,29.5,39.39,4.0,1.0,50.45,41.37,35.67,54.66,55.68,13127.0,3262.0,31.0,1656.0,24155.0
2015-03-13 02:00:00,6269.0,7331.0,56.0,4619.0,22967.0,29.78,39.27,4.0,2.0,49.7,39.41,34.58,51.76,52.66,12611.0,3564.0,29.0,1673.0,23665.0
2015-03-13 03:00:00,6478.0,7477.0,53.0,4720.0,22943.0,30.3,40.36,4.0,3.0,49.84,38.79,34.95,50.98,51.92,12243.0,3892.0,29.0,1634.0,23566.0
